incident,user,loc_lat,loc_long,species,action,severity,status,timestamp
7217,0432668795,46.2577213047465,-97.30916612897757,elephant,poaching,P2,submitted,Oct 25 2019 20:07:35
7218,3469338571,39.95134040178135,-106.56861754991358,sea turtle,wildlife sightings,P0,verified,Oct 23 2019 14:39:57
7219,1186027505,48.590323009697435,-119.64263669250364,other,wildlife sightings,P0,submitted,Oct 22 2019 02:34:46
7220,0038687773,34.312548438092556,-118.8879256921741,other,wildlife sightings,P3,verified,Oct 28 2019 17:01:38
7221,1694725845,36.093411219238575,-93.0585596548794,other,poaching,P1,submitted,Oct 18 2019 03:12:45
7222,1403389892,38.363147342043504,-77.1747029579843,elephant,human wildlife conflict,P3,actionable,Oct 15 2019 17:50:13
7223,3237957445,27.76430197908382,-111.61657080405287,elephant,human wildlife conflict,P0,actionable,Oct 18 2019 19:57:21
7224,4438319957,25.81017807827487,-79.05222874589361,sea turtle,other,P1,verified,Oct 05 2019 11:04:21
7225,0034939111,36.45164273526962,-94.31802364826271,tiger,other,P3,actionable,Oct 22 2019 12:09:55
7226,1403389892,28.039580287593633,-73.50168107947488,other,other,P2,actionable,Oct 08 2019 18:34:43
7227,3133540445,48.04078568032568,-117.19130510343513,tiger,human wildlife conflict,P3,submitted,Oct 28 2019 05:42:31
7228,2384695414,45.18313520459971,-96.42485435749668,pangolin,wildlife sightings,P3,submitted,Oct 12 2019 12:26:07
7229,0954512612,48.12697315612506,-117.85936401411988,rhino,poaching,P3,actionable,Oct 18 2019 14:57:20
7230,3724584149,29.909124515338064,-83.22702138908747,rhino,human wildlife conflict,P2,verified,Oct 28 2019 18:22:59
7231,2231197242,48.55067250683488,-122.06947248173933,gorilla,wildlife sightings,P2,submitted,Oct 07 2019 08:15:28
7232,4708062101,26.637905929431994,-79.70437271071273,gorilla,poaching,P3,actionable,Oct 01 2019 07:56:04
7233,0708757565,45.28519615295572,-117.52830750422426,gorilla,animal mortality,P3,verified,Oct 14 2019 06:50:37
7234,2870849643,34.049912186814396,-123.51215471427852,gorilla,human wildlife conflict,P0,submitted,Oct 19 2019 02:10:53
7235,1556408686,33.74330727623274,-81.34820548867944,pangolin,poaching,P3,verified,Oct 08 2019 02:21:52
7236,1908035290,35.22053545498132,-83.32111320102513,gorilla,human wildlife conflict,P3,submitted,Oct 12 2019 13:34:33
7237,1756490833,46.67711648043556,-108.14992079975558,rhino,poaching,P3,submitted,Nov 01 2019 01:50:01
7238,1291637773,37.96387849729075,-88.17451230666975,other,animal mortality,P3,actionable,Nov 01 2019 07:24:55
7239,0551928095,44.25462295167556,-88.6353530416541,tiger,other,P3,submitted,Oct 13 2019 21:51:27
7240,1920283390,27.8406347676543,-95.96786776089749,pangolin,wildlife sightings,P1,submitted,Oct 13 2019 01:09:40
7241,1151308271,33.63257594073472,-77.95619641657954,tiger,poaching,P3,actionable,Oct 09 2019 17:37:07
7242,2631685540,25.076308318877366,-106.04332708282672,rhino,human wildlife conflict,P2,submitted,Oct 19 2019 01:58:28
7243,4616934625,29.157932804291327,-89.20385921073901,sea turtle,poaching,P3,verified,Oct 04 2019 23:04:29
7244,4055236050,30.424145537275788,-114.60485137258634,parrot,wildlife sightings,P3,verified,Oct 13 2019 06:37:45
7245,4460809937,43.431463668201566,-76.76052910340478,tiger,other,P2,submitted,Oct 06 2019 01:57:16
7246,4402160283,40.68083720190113,-91.08687947666486,tiger,animal mortality,P1,verified,Nov 01 2019 12:33:40
7247,2169403378,38.50530276514333,-87.01867095065487,sea turtle,animal mortality,P3,actionable,Oct 22 2019 12:09:23
7248,4536911322,45.64641213807129,-85.56114687910637,tiger,animal mortality,P1,verified,Oct 14 2019 18:08:32
7249,0708757565,42.87284200390948,-90.38601515009813,rhino,other,P2,verified,Oct 30 2019 09:52:43
7250,3860183850,35.039245995324904,-115.45401515017892,other,animal mortality,P2,submitted,Oct 09 2019 03:08:49
7251,0988098987,28.79955908548693,-83.3404460671201,gorilla,poaching,P3,actionable,Oct 04 2019 16:15:05
7252,0424138376,29.825688759856117,-74.62393721999783,gorilla,other,P1,submitted,Oct 14 2019 18:08:22
7253,3416221088,36.582528369232364,-93.36233651576596,pangolin,animal mortality,P3,verified,Oct 08 2019 21:30:06
7254,3710351737,46.42052780575111,-101.20897515984366,pangolin,other,P1,actionable,Nov 01 2019 09:43:59
7255,4036938163,38.91559631810398,-74.17231216586626,tiger,poaching,P1,actionable,Oct 20 2019 11:44:41
7256,2267477958,25.327941977968294,-84.92640401710196,elephant,human wildlife conflict,P2,verified,Oct 23 2019 22:37:19
7257,1205775819,47.242104827216316,-113.33644739099834,tiger,human wildlife conflict,P2,verified,Oct 06 2019 20:01:33
7258,4915866935,37.150993177553225,-72.96299779856665,elephant,wildlife sightings,P1,verified,Oct 27 2019 20:15:54
7259,1079762697,38.976434641134446,-114.76601831964014,sea turtle,poaching,P1,submitted,Oct 07 2019 13:22:50
7260,1667097324,39.64434187627482,-82.05041449891036,pangolin,human wildlife conflict,P3,submitted,Oct 01 2019 08:43:38
7261,4878283255,43.6660022683227,-112.9261304096325,rhino,animal mortality,P2,actionable,Oct 17 2019 17:28:12
7262,3329665137,34.72347339166347,-73.12230963590277,sea turtle,poaching,P3,verified,Oct 23 2019 01:26:56
7263,1408800743,45.10608013620328,-68.4855659565309,sea turtle,poaching,P2,submitted,Oct 19 2019 00:07:26
7264,1514086153,29.199438385132904,-124.56028905098798,parrot,human wildlife conflict,P3,actionable,Oct 26 2019 10:51:17
7265,4679010074,32.31616246962974,-77.53964502348455,pangolin,poaching,P3,submitted,Oct 12 2019 01:08:39
7266,4706445240,26.848841824008538,-76.1377157876039,sea turtle,human wildlife conflict,P1,submitted,Oct 02 2019 16:17:14
7267,1722801507,33.70963761880697,-98.61344998446077,other,human wildlife conflict,P3,verified,Oct 03 2019 06:39:44
7268,4046995843,35.50037758026909,-96.1086250894219,sea turtle,animal mortality,P2,submitted,Oct 31 2019 23:14:34
7269,1886181723,46.501022646292455,-79.77327363266566,other,other,P3,actionable,Oct 26 2019 19:39:16
7270,0027544567,33.115431273747646,-111.61925642036624,elephant,poaching,P2,verified,Oct 19 2019 16:48:45
7271,0346597886,30.184212891463282,-108.13821232769814,tiger,human wildlife conflict,P3,actionable,Oct 10 2019 00:22:02
7272,2407377662,32.82739555555955,-86.74375114750717,rhino,wildlife sightings,P2,verified,Oct 11 2019 14:11:20
7273,2018039920,47.516281875493206,-119.3145741344142,gorilla,animal mortality,P3,actionable,Oct 10 2019 12:07:47
7274,0363146768,34.009872783245974,-92.83967964754704,sea turtle,animal mortality,P1,actionable,Oct 18 2019 19:59:23
7275,3094395465,38.335428633252064,-93.55044884329351,gorilla,other,P1,actionable,Nov 01 2019 01:14:01
7276,1271721029,26.256419770390107,-109.27237276899281,gorilla,other,P2,submitted,Oct 07 2019 15:38:48
7277,4768656747,26.13091262678462,-83.46457975461078,sea turtle,animal mortality,P1,submitted,Oct 21 2019 15:56:28
7278,3702568002,34.53472966108602,-79.32683724272245,other,poaching,P2,verified,Oct 10 2019 23:20:49
7279,2787808986,39.07382485602621,-97.93771478832872,parrot,poaching,P2,verified,Oct 11 2019 12:46:35
7280,4096882879,32.50278483103347,-87.9356267720483,other,human wildlife conflict,P2,actionable,Oct 16 2019 21:02:21
7281,1474898986,36.47643267746841,-100.6635599361256,sea turtle,human wildlife conflict,P2,verified,Oct 23 2019 12:36:32
7282,1052184504,29.914956004933345,-117.67384109771858,tiger,other,P2,submitted,Oct 21 2019 19:29:21
7283,2402388067,38.308255926295075,-84.27964568709983,tiger,other,P1,actionable,Oct 11 2019 02:43:35
7284,3318561593,48.692793523557626,-98.85926053233757,rhino,human wildlife conflict,P2,verified,Oct 19 2019 22:53:11
7285,4104526427,28.33667428407322,-116.62613271495425,sea turtle,animal mortality,P3,actionable,Oct 06 2019 15:38:56
7286,0038687773,36.18489957419539,-89.30417431812162,parrot,other,P3,verified,Oct 16 2019 19:05:27
7287,3730100291,48.29532370124473,-108.18266789022304,pangolin,human wildlife conflict,P3,actionable,Oct 11 2019 20:04:45
7288,3307212685,34.414177478198546,-84.27313953770638,sea turtle,animal mortality,P3,submitted,Oct 21 2019 13:16:43
7289,3635338747,48.05698598059774,-121.70899913530619,sea turtle,animal mortality,P3,submitted,Oct 18 2019 01:47:02
7290,1804846474,31.08100042115089,-93.32282463238246,pangolin,animal mortality,P2,actionable,Oct 27 2019 08:56:11
7291,0806227533,35.24091389941704,-120.78799330644217,elephant,animal mortality,P3,submitted,Oct 12 2019 23:01:22
7292,3626761664,46.30220739092289,-116.84097075705878,pangolin,animal mortality,P3,submitted,Oct 04 2019 01:54:08
7293,4057822372,40.791615797011005,-105.79657967728122,other,wildlife sightings,P0,actionable,Oct 17 2019 19:49:45
7294,0502814981,37.90117351084302,-110.79956078812256,parrot,other,P3,verified,Oct 16 2019 22:34:07
7295,3269945428,42.231727867196966,-122.93965634774756,gorilla,animal mortality,P1,actionable,Oct 19 2019 14:10:39
7296,1408800743,47.191766355152936,-75.94067155221818,tiger,human wildlife conflict,P2,actionable,Oct 10 2019 14:40:17
7297,2357328569,47.30125039710751,-84.37576190363541,gorilla,human wildlife conflict,P3,submitted,Oct 01 2019 06:38:17
7298,4589289553,38.522552134605576,-109.73792548714152,parrot,human wildlife conflict,P3,submitted,Oct 27 2019 05:13:43
7299,4621842745,43.338162588668354,-121.4405633698241,elephant,animal mortality,P2,verified,Nov 01 2019 00:41:00
7300,0607101639,34.67259145157033,-122.07655735516443,sea turtle,wildlife sightings,P3,verified,Oct 30 2019 16:29:18
7301,2171732175,43.56140135978427,-96.06872089933476,elephant,other,P3,submitted,Oct 05 2019 03:57:05
7302,0745954439,32.41348971552134,-71.72520465285757,rhino,wildlife sightings,P3,submitted,Oct 30 2019 15:03:08
7303,4463106731,36.71157953874085,-120.16932726535808,parrot,wildlife sightings,P0,submitted,Oct 29 2019 20:24:49
7304,4095034522,29.040225690246256,-104.42985249349013,parrot,wildlife sightings,P3,actionable,Oct 07 2019 08:24:08
7305,2129006458,36.83377932033023,-100.89340169400694,other,poaching,P3,submitted,Oct 19 2019 13:42:26
7306,2639388435,25.825584389501923,-103.75639113705134,pangolin,poaching,P1,actionable,Oct 21 2019 06:26:55
7307,3231661456,25.065315431789543,-118.31177393428568,gorilla,human wildlife conflict,P3,actionable,Oct 26 2019 05:53:12
7308,2542197320,45.30032945693613,-79.25780988056245,tiger,animal mortality,P3,verified,Oct 06 2019 17:09:33
7309,4685318853,37.986133875561976,-120.26278284608905,other,wildlife sightings,P3,actionable,Oct 04 2019 01:03:48
7310,0599951906,34.11922109513714,-92.7259485328326,gorilla,human wildlife conflict,P0,actionable,Oct 09 2019 12:19:27
7311,0769565811,35.90906215664576,-113.6094106664343,other,wildlife sightings,P0,submitted,Oct 10 2019 15:17:56
7312,0505486797,33.092191729142634,-114.58686185805787,other,human wildlife conflict,P1,submitted,Oct 02 2019 11:05:20
7313,3710351737,44.120156451552894,-77.92503834999046,parrot,other,P0,actionable,Oct 30 2019 13:04:45
7314,4343169994,36.392859836372686,-121.14719800394457,parrot,other,P2,actionable,Oct 04 2019 08:18:34
7315,3912650023,39.690681883755126,-87.89866030285448,elephant,other,P1,actionable,Oct 29 2019 06:49:10
7316,2962496472,36.276111875634726,-98.08542217812453,tiger,poaching,P2,submitted,Oct 18 2019 13:08:41
7317,4930661666,34.723984227707625,-83.4719652751881,sea turtle,other,P2,verified,Oct 09 2019 06:40:39
7318,3702998234,28.249346955814715,-113.99939762512193,elephant,other,P3,verified,Oct 05 2019 23:27:26
7319,2558830722,30.808577603162895,-116.23454588828784,rhino,human wildlife conflict,P3,submitted,Oct 19 2019 05:32:45
7320,5034449374,47.118981560397785,-68.4334691777305,elephant,animal mortality,P1,verified,Oct 31 2019 10:46:06
7321,1413210664,47.95480754238078,-83.65312866060667,pangolin,human wildlife conflict,P0,verified,Oct 20 2019 22:20:11
7322,0291708551,44.574760214519785,-85.72589438305758,tiger,wildlife sightings,P1,verified,Oct 23 2019 12:06:58
7323,1006324433,47.45813953998113,-109.35839816687067,elephant,poaching,P3,verified,Oct 09 2019 01:02:24
7324,4229984045,44.412840200537374,-89.62588772676807,gorilla,animal mortality,P2,submitted,Oct 15 2019 16:22:04
7325,0187733704,48.7964691340691,-67.84838427276716,gorilla,poaching,P3,actionable,Oct 02 2019 12:35:07
7326,1895112835,34.85307538508246,-67.57000146173317,pangolin,wildlife sightings,P2,verified,Oct 07 2019 22:41:22
7327,1556408686,35.715480615280384,-80.75247528328543,parrot,animal mortality,P2,actionable,Oct 10 2019 19:18:43
7328,0053990708,30.729565726821207,-86.98338430966945,parrot,other,P3,verified,Oct 13 2019 10:37:09
7329,1330291986,42.91514383792216,-89.4959493590014,parrot,other,P0,submitted,Oct 01 2019 03:08:56
7330,1667097324,35.850747925944646,-98.30812533731888,tiger,wildlife sightings,P3,actionable,Oct 29 2019 08:43:32
7331,4096882879,31.008162670810144,-87.9577612253268,sea turtle,poaching,P3,submitted,Oct 27 2019 14:38:22
7332,1266452250,43.94387214511808,-102.6355041556553,pangolin,poaching,P3,submitted,Oct 26 2019 16:04:10
7333,4491415621,35.20819803617548,-97.92598437508332,sea turtle,other,P1,verified,Oct 21 2019 19:43:45
7334,4822004120,34.63352355228617,-108.14142661537039,pangolin,wildlife sightings,P1,submitted,Oct 07 2019 21:14:11
7335,3745680314,42.42042487725723,-70.95597028534266,rhino,wildlife sightings,P2,submitted,Oct 29 2019 05:39:39
7336,5056286778,39.3782534411297,-68.18619319263836,pangolin,wildlife sightings,P2,actionable,Oct 11 2019 08:57:01
7337,2267477958,25.352864026097993,-100.79917347144917,rhino,human wildlife conflict,P0,actionable,Oct 14 2019 16:44:00
7338,0371018679,40.45799084330663,-96.65937531506489,other,animal mortality,P3,actionable,Oct 20 2019 09:09:23
7339,4965099391,34.47342002209625,-92.60635499649138,other,animal mortality,P2,actionable,Oct 14 2019 19:31:19
7340,1941480020,45.60351853282398,-80.26460891110058,pangolin,other,P0,verified,Oct 18 2019 00:58:58
7341,1408800743,43.86553851389888,-74.12516325758025,sea turtle,animal mortality,P1,actionable,Oct 20 2019 03:24:03
7342,2718592305,41.665149252587334,-67.38809993912045,parrot,poaching,P3,submitted,Oct 17 2019 14:12:08
7343,0599951906,29.12963710838452,-112.4590083201719,pangolin,human wildlife conflict,P3,actionable,Oct 30 2019 11:21:48
7344,4104526427,28.002726697458634,-75.37681253406676,gorilla,poaching,P3,submitted,Oct 23 2019 15:34:33
7345,3074908848,28.679967511948863,-84.97138938597217,sea turtle,animal mortality,P2,verified,Oct 12 2019 21:36:17
7346,2242684437,35.43328790803281,-70.79972856836909,pangolin,wildlife sightings,P2,actionable,Oct 11 2019 00:44:52
7347,4325473102,47.05510314761722,-109.64948519721199,parrot,poaching,P3,actionable,Oct 15 2019 15:26:32
7348,0446857635,46.40911909386609,-99.29118498468911,other,animal mortality,P0,verified,Oct 15 2019 23:32:49
7349,3275971741,26.256378398056178,-85.96533336066983,parrot,animal mortality,P1,verified,Oct 19 2019 06:11:55
7350,4344216094,37.06006543135929,-93.87690915098025,gorilla,human wildlife conflict,P3,verified,Oct 14 2019 14:06:23
7351,2198055652,32.25741403893668,-112.22027906124406,parrot,other,P3,actionable,Oct 21 2019 14:47:42
7352,0704522174,33.546597983142625,-113.5156851780888,sea turtle,animal mortality,P1,actionable,Oct 29 2019 17:52:36
7353,1344220217,42.07528878660563,-78.3253666831589,pangolin,other,P3,verified,Oct 17 2019 21:18:10
7354,4269078804,37.225483015736735,-85.75814022116171,gorilla,wildlife sightings,P3,actionable,Oct 28 2019 05:46:32
7355,3522123096,40.71711383862548,-103.17937426996147,elephant,wildlife sightings,P3,verified,Oct 06 2019 00:48:26
7356,0449005094,44.45157339292301,-77.00402960792644,gorilla,human wildlife conflict,P0,verified,Oct 05 2019 01:10:59
7357,1403389892,37.64886211219821,-121.3229982885288,gorilla,wildlife sightings,P0,verified,Oct 11 2019 00:51:24
7358,4720870427,25.19124814350892,-67.85586085449506,gorilla,other,P3,actionable,Oct 29 2019 19:13:20
7359,4935536058,45.3413591374229,-81.76293510025693,other,wildlife sightings,P3,submitted,Oct 23 2019 12:22:35
7360,4060196296,30.275370897215293,-101.13613465080257,other,animal mortality,P2,actionable,Oct 10 2019 00:20:12
7361,2902718344,35.28704924215264,-122.36344455929924,elephant,wildlife sightings,P0,actionable,Oct 29 2019 23:43:25
7362,3995241733,35.15819842546097,-70.28773086221122,rhino,wildlife sightings,P2,actionable,Oct 27 2019 19:34:24
7363,1291493519,34.119015407186744,-118.7767624680611,rhino,human wildlife conflict,P2,verified,Oct 28 2019 00:14:22
7364,0593249082,38.64494296607282,-118.05435733981281,sea turtle,other,P0,verified,Oct 27 2019 14:54:47
7365,4635979977,32.58373852399386,-76.14233220714988,tiger,other,P3,verified,Oct 25 2019 03:33:23
7366,5056286778,35.17209840362226,-119.56175925047492,elephant,animal mortality,P1,verified,Oct 11 2019 09:28:01
7367,1417420949,33.90486018991302,-77.54427432710754,parrot,poaching,P1,actionable,Oct 03 2019 07:15:28
7368,2267477958,40.77219859497086,-70.35287145729039,rhino,animal mortality,P3,submitted,Oct 18 2019 04:02:30
7369,1209141045,41.505966668629455,-106.78457664332204,parrot,other,P3,submitted,Oct 15 2019 21:49:48
7370,2317804455,39.08363203665883,-82.8283161248311,gorilla,poaching,P3,submitted,Oct 08 2019 03:28:56
7371,0424138376,38.70226823893954,-114.98210103550002,other,other,P3,submitted,Oct 07 2019 02:09:11
7372,4868009654,46.45558484412972,-93.36838928912663,sea turtle,other,P1,submitted,Oct 25 2019 00:42:20
7373,2892752494,47.16365006387321,-78.37885393143583,rhino,poaching,P1,actionable,Oct 22 2019 08:47:44
7374,1580381648,35.81394408655764,-98.92002050379091,rhino,animal mortality,P2,verified,Oct 28 2019 18:48:24
7375,0371018679,43.3653071251436,-82.97380225173532,tiger,poaching,P3,verified,Oct 06 2019 13:16:17
7376,2384695414,39.393461192969696,-71.11168581509313,parrot,animal mortality,P3,verified,Oct 15 2019 02:28:17
7377,1936167029,38.91975772409849,-81.78695646768598,elephant,wildlife sightings,P0,submitted,Oct 21 2019 13:15:25
7378,4721681713,30.55253388421104,-97.72238655623448,sea turtle,poaching,P2,submitted,Oct 16 2019 20:06:47
